APK,Time_ Androguard ,No_Of_permission,Time_permission,No_Of_Intent,No_Of_ImplicitIntent,No_Of_ExplicitIntent,Time_Intent,No_Of_PendingIntent,No_Of_Filter,Time_filter,No_Of_PermissionIntent,Type_Of_PermissionIntentt,No_Of_PermissionFilter,Type_Of_PermissionFilter,"Danger=1,Normal=0"
com.ethiotelecom.myethiotel,0.404898643,18,0,0,0,0,0,0,1,0.183488607,0,[],0,[],1
com.ethiotelecom.myethiotel800CE690B752DBFC80BCD1173B45D492F44DF9C6,0.445491552,16,0.005125761,0,0,0,0,0,1,0.242285967,0,[],0,[],1
com.ethiotelecom.myethiotelAF13EAB860AEBFFF4E5D94064BB8C89883415718,0.361312151,16,0,0,0,0,0,0,1,0.19483304,0,[],0,[],1
com.ethiotelecom.myethiotelBF99B02244749163B4606342195F083CB69E4204,0.354743242,18,0,0,0,0,0,0,1,0.225029945,0,[],0,[],1
com.ethiotelecom.myethiotelF7673C7A5A78921F14FD6A4037BD4F4DC06EBAE2,0.420257568,16,0,0,0,0,0,0,1,0.251560926,0,[],0,[],1
com.etiquettegirl,1.126597166,36,0,0,0,0,0.014960766,0,27,1.791126728,0,[],1,['normal'],1
com.etiquettegirl4A2AB4ECA84FDC18A8AE8D830F0EA75383C6B20F,1.093003988,36,0.005078554,0,0,0,0.01499033,0,27,1.85661149,0,[],1,['normal'],1
com.eulerpowered.android.ohmywin,0.227133274,26,0,0,0,0,0,0,10,0.621656418,0,[],0,[],1
com.eventmosh.changlong,0.64755559,34,0,0,0,0,0.004988432,0,12,0.798514605,0,[],0,[],1
com.ewell.guahao.nanjingchildren,0.337804794,22,0,0,0,0,0,0,5,0.297506332,0,[],0,[],1
com.example.jituo.qqkzt,0.482843161,21,0,0,0,0,0.002505302,0,6,0.523673058,0,[],0,[],1
com.example.meijiahui,0.496916294,26,0,0,0,0,0.0049963,0,13,0.779675961,0,[],0,[],1
com.eyesquzzle.different.cont,43.94719744,11,0.155994415,18,18,0,0.636224985,1,8,0.430985212,0,[],0,[],1
com.face.physiognomy,0.342516661,13,0.004084349,0,0,0,0,0,4,0.560445547,0,[],0,[],1
com.face.physiognomyC16D8472B2E66463A84CFA89495CE6476EE0C51C,0.400521517,12,0.000501633,0,0,0,0,0,4,0.415855885,0,[],0,[],1
com.face.read.app.camera,0.352704287,17,0,0,0,0,0.005073547,0,4,0.806963205,0,[],0,[],1
com.FactoryBuildingDesign.lukoni,11.20298028,2,0.004995823,0,0,0,0.019986391,0,1,0.076329231,0,[],0,[],1
com.fallguysultimateknockout.mage,31.16487765,28,0.301840067,14,14,0,0.886456013,2,6,0.27068615,0,[],0,[],1
com.falvshuo,0.620103121,45,0,0,0,0,0.0203619,0,75,4.117690325,0,[],1,['normal'],1
com.falvshuo25CD66BEA22DC4D1FF131A51BB9B6EF284E5DD2B,0.623502731,45,0,0,0,0,0.015316248,0,75,9.340018511,0,[],1,['normal'],1
com.farook_naeemi.malayalam_speech,2.74561882,6,0.004202843,6,6,0,0.403900623,0,2,0.061806202,0,[],0,[],1
com.farook_naeemi.malayalam_speech5E37577FBED5C49993A0519A3AB0C46ADF9AEBFA,2.736996651,6,0.00499773,6,6,0,0.40260005,0,2,0.060150623,0,[],0,[],1
com.fastcleaner.boostphone.torisfreetool,0.18639183,10,0,0,0,0,0,0,1,0.250711203,0,[],0,[],1
com.fastcleaner.boostphone.torisfreetool21F2A54888628B7EF7A64FBD65B95C19670156E9,0.15971899,10,0,0,0,0,0,0,1,0.259605885,0,[],0,[],1
com.fbs.im.pgTalk,1.253679752,64,0,0,0,0,0.01498723,0,19,1.982674122,0,[],2,"['normal', 'normal']",1
com.feedpetsmart.www.iseepet,0.559454441,35,0,0,0,0,0.009993076,0,30,2.228724241,0,[],2,"['normal', 'normal']",1
com.feedpetsmart.www.iseepetAD5B42AA971C6738E6EAC2004548773B5720349D,0.559395075,35,0,0,0,0,0.005499125,0,30,2.188158512,0,[],2,"['normal', 'normal']",1
com.feimaotuikeji.feimaotui,0.489469051,31,0.005090475,0,0,0,0.004998684,0,17,0.844345808,0,[],0,[],1
com.felix.calm,0.419942379,9,0,0,0,0,0,0,1,0.141025066,0,[],0,[],1
com.feng.car,1.063052893,113,0.009994745,0,0,0,0.009987831,0,34,2.84051609,0,[],2,"['normal', 'normal']",1
com.fengwd.android.mobile,34.01555896,26,0.388465405,16,12,4,1.928084612,1,19,0.967650652,0,[],0,[],1
com.fengwo.reading,0.65113306,30,0.005001545,0,0,0,0.004996061,0,20,2.30172658,0,[],2,"['normal', 'normal']",1
com.ffgamestudio.fast12306,5.373625517,37,0.0049963,0,0,0,0,0,6,0.37268734,0,[],0,[],1
com.ffgamestudio.fast1230611613FE8AF6C171295A111E957FE2D198C31D105,0.255535841,37,0,0,0,0,0.004994869,0,6,0.350393772,0,[],0,[],1
com.finals.finalsflash,0.309221506,16,0,0,0,0,0.005556345,0,3,0.375379801,0,[],0,[],1
com.finals.finalsflash925BCEB622318AB3F5DCC1C2978FE2E56863A0BC,0.267745972,16,0,0,0,0,0.004981995,0,3,0.402592659,0,[],0,[],1
com.fintester,0.532335758,34,0.004994392,0,0,0,0.010494709,0,4,0.144364595,0,[],0,[],1
com.fintester4CF898097FB5EE9213473AC422F11D078C01273F,0.45963335,34,0,0,0,0,0.015728951,0,4,0.210741282,0,[],0,[],1
com.flashwhale.lovr7BD3C87A557FF8D69DD3DF5A63292DB081DB5C36,0.674688816,38,0,0,0,0,0.0049963,0,10,1.764826059,0,[],0,[],1
com.flomo.app,0.251372337,18,0,0,0,0,0,0,12,0.954029322,0,[],0,[],1
com.flomo.app79907433F34680919315F41653F46B09A1F93E2C,0.263272762,13,0,0,0,0,0.005395889,0,12,0.991235256,0,[],0,[],1
com.flyingbees.BrasilTvEnvivo,25.35449266,5,0.045546293,0,0,0,0.320915937,0,2,0.130559921,0,[],0,[],1
com.FlyoverDesign.lukoni,10.5123713,2,0.004996061,0,0,0,0.024904728,0,1,0.075043917,0,[],0,[],1
com.fnjiasu,0.354925871,28,0.005442619,0,0,0,0,0,3,0.558538437,0,[],0,[],1
com.fnjiasu44CA2402C5B5FF6DBAF8A16B5BEAB0244FAD1F57,0.382479668,28,0.005002975,0,0,0,0,0,3,0.513680458,0,[],0,[],1
com.focustech.suitcase,0.492785931,37,0,0,0,0,0.004997015,0,55,2.263586521,0,[],0,[],1
com.focustech.xyz,0.466918707,45,0,0,0,0,0.004998446,0,32,1.74862957,0,[],0,[],1
com.followeranalysis.Instagram,0.379067898,10,0,0,0,0,0.005197048,0,2,0.531468868,0,[],0,[],1
com.FootballClubRanking,41.82741308,21,0.301113605,33,32,1,7.47988677,4,14,0.573633671,0,[],0,[],1
com.FootballStadiumDesign.lukoni,5.82404232,2,0.005006552,0,0,0,0.020226955,0,1,0.069952488,0,[],0,[],1
com.foreign.exchange,0.38832593,23,0,0,0,0,0.005098581,0,2,0.630400658,0,[],0,[],1
com.foreign.exchange4912EB55775D43B2C5DEFA9C2C09A0AB3FD2C889,0.450390816,23,0.004999399,0,0,0,0.010840178,0,2,0.622069597,0,[],0,[],1
com.foreign.exchange90F66FBE396242C3AA6EBEEB915A89247DDD62B0,0.366668463,23,0,0,0,0,0.004993916,0,2,0.637136698,0,[],0,[],1
com.foreign.exchangeF5239D49BD9D3B2D5B185E11EAACAF17D1FEDBBF,0.350456238,23,0,0,0,0,0.005068779,0,2,0.603666544,0,[],0,[],1
com.foreigncurrency.internationalfxeye,1.294140577,37,0.001095533,0,0,0,0.003294706,0,32,2.428165197,0,[],2,"['normal', 'normal']",1
com.foreigncurrency.internationalfxeye2D125D641E203EE49B240A4CB445FACA0C43AA79,1.309316397,49,0.009993076,0,0,0,0.004997015,0,28,1.747407198,0,[],0,[],1
com.foreigncurrency.internationalfxeye5502CBAF77B881F619AE6929F3CFA1BD912D4615,1.271434546,37,0,0,0,0,0.005344629,0,32,2.491499901,0,[],2,"['normal', 'normal']",1
com.foreigncurrency.internationalfxeyeAB95E531D140ED2FF7941DD99B9098C74AF51938,0.628296137,31,0,0,0,0,0.004994869,0,19,1.804348946,0,[],0,[],1
com.forexway.learn,0.44648385,36,0.0049963,0,0,0,0.004995823,0,30,1.839285612,0,[],3,"['normal', 'normal', 'normal']",1
com.forexway.learn0707C6C1F4CC16963B77FCD3723F6E0D8E280F3D,0.456207991,36,0.005098104,0,0,0,0.004993916,0,30,1.902420759,0,[],3,"['normal', 'normal', 'normal']",1
com.forexway.learn198E9DA2FAF4CB1CFCE22F0A304B2B9B25372942,0.452327251,36,0.005535841,0,0,0,0.003989935,0,30,2.09845233,0,[],3,"['normal', 'normal', 'normal']",1
com.founder.dazhou,0.314446688,42,0.005032778,0,0,0,0.004992008,0,20,1.366375923,0,[],2,"['normal', 'normal']",1
com.founder.dazhou1C6A788C5AF80FE33ED9E7ED01E09E2215B0A34D,0.302457333,42,0,0,0,0,0.009729624,0,20,1.225208282,0,[],2,"['normal', 'normal']",1
com.founder.ndyfydoctorapp,0.574569464,46,0,0,0,0,0,0,21,1.227666616,0,[],2,"['normal', 'normal']",1
com.founder.ndyfydoctorappF187F5F4157667F8C15351C3FC2CE378F586DC81,0.718760014,46,0.004911661,0,0,0,0,0,21,1.236708879,0,[],2,"['normal', 'normal']",1
com.founder.ndyfydoctorappFE9304E99CB3B128792968E0CF3383E30AF809AB,0.476774931,46,0,0,0,0,0.005090952,0,21,1.150607347,0,[],2,"['normal', 'normal']",1
com.freebotim.tipsforbotim,4.835662603,2,0.005435705,6,6,0,0.187497616,1,1,0.036361933,0,[],0,[],1
com.freebotim.tipsforbotimF6ACD9D78AE4BBE38918DD1AAFA4B1BAAC33B3BF,13.66452122,2,0.004918337,6,6,0,0.17568469,1,1,0.030797243,0,[],0,[],1
com.freexenderguide.protipsxender,4.742152214,2,0.004996538,6,6,0,0.181627035,1,1,0.024982929,0,[],0,[],1
com.freexenderguide.protipsxenderEFBC0B06A732267466A90E585ED6029A3ED54796,9.880883217,2,0.01507163,6,6,0,0.289687872,1,1,0.046074629,0,[],0,[],1
com.freezedge.guideforzedge,5.044715166,2,0.005245924,6,6,0,0.174939394,1,1,0.05116725,0,[],0,[],1
com.freezedge.guideforzedge5F454B3DCED5E86B0D4D045BC61D4D9D3E96F7B2,5.212261438,2,0.004996061,6,6,0,0.195041895,1,1,0.030676842,0,[],0,[],1
com.fumikeji.dangkou,1.518657446,30,0,0,0,0,0.015301943,0,6,0.865288019,0,[],0,[],1
com.funme.shimeji,0.316994667,22,0,0,0,0,0.002218008,0,5,0.726739168,0,[],0,[],1
com.funme.shimeji008868FEBA5BE89C91B0AE093DA9FD0F47955E95,0.343300581,22,0,0,0,0,0.002669334,0,5,0.876398325,0,[],0,[],1
com.funme.shimeji5EF849E2B52FF29EE34EEAB750C54D265916E7C1,0.301766872,22,0,0,0,0,0.002007008,0,5,0.721962214,0,[],0,[],1
com.fxeye.foreignexchangeeye,1.038964033,33,0,0,0,0,0.005457878,0,35,2.554421902,0,[],2,"['normal', 'normal']",1
com.fxkj.huabei,1.514440775,67,0.015468359,0,0,0,0.01529336,0,29,2.11152029,0,[],3,"['normal', 'normal', 'normal']",1
com.gamebox_idtkown,32.41450787,227,2.222467899,31,23,8,1.783601284,0,7,1.076238871,0,[],0,[],1
com.gamebox_idtkown1CFE7A261B58A0E1FDD8E79C89B8EA860B936EC3,29.29988813,227,2.242791176,31,23,8,1.738935232,0,7,1.085670948,0,[],0,[],1
com.gamebox_idtkown4B0F4D04C3EA20A7C9646B4EC8EB4A589B0C8C49,37.5260551,227,2.517803669,31,23,8,1.796754122,0,7,1.090705156,0,[],0,[],1
com.gamebox_idtkown616DA26AF3A6BE6E927B79142B6C8141D4F0759E,32.73488998,227,2.266493559,31,23,8,1.93782258,0,7,1.143907309,0,[],0,[],1
com.gamebox_idtkown6895CD849E652614D9357F1C5CC5D40CDF29D519,33.0323627,227,2.232965708,31,23,8,1.819335938,0,7,1.151180267,0,[],0,[],1
com.gamebox_idtkownAA495556FD5A395110C1C0C0A0DAEFFDD7B91F62,32.7091763,227,2.222155571,31,23,8,1.88829565,0,7,1.171320677,0,[],0,[],1
com.gamebox_idtkownB8779137A79C7C34CDC5084C7A62107E399F5CB6,32.97668362,227,2.204452991,31,23,8,1.805949211,0,7,1.052960396,0,[],0,[],1
com.gamebox_idtkownE895727107CE5AB870C7AC3A4896937EBED6A890,33.0859971,227,2.20796442,31,23,8,1.759988785,0,7,1.068636417,0,[],0,[],1
com.gametanzi,31.58213878,74,0.916233778,28,23,5,1.555226326,0,7,0.409770966,0,[],0,[],1
com.gb.pro.gbwhat,19.34048867,4,0.024899721,3,3,0,0.442015886,0,1,0.041124582,0,[],0,[],1
com.gbwatsap.plusgb,18.80117631,4,0.025089264,3,3,0,0.457741499,0,1,0.030236483,0,[],0,[],1
com.gd.siapp,0.556309462,30,0.00499773,0,0,0,0.004995823,0,3,0.683366776,0,[],0,[],1
com.gd.siapp9784BE18503B816CE36682545B04D7D8A330108C,0.555358648,30,0,0,0,0,0.005029678,0,3,0.728193521,0,[],0,[],1
com.genji.tstory,0.437899113,19,0.004997969,0,0,0,0,0,4,0.314433336,0,[],0,[],1
com.genji.tstory0D95192CE27519451620775B697DB8A43006AAA9,0.396717548,19,0,0,0,0,0.004998207,0,4,0.309161663,0,[],0,[],1
com.get.squidvpn,0.360567808,14,0,0,0,0,0.005395174,0,5,0.547604561,0,[],0,[],1
com.ghdvpn.app,0.492594719,11,0,0,0,0,0,0,11,0.563119173,0,[],2,"['normal', 'normal']",1
com.ghoil.supply,0.523457289,40,0.004995823,0,0,0,0.004994631,0,18,1.580010414,0,[],2,"['normal', 'normal']",1
com.ghoil.supplyEE0EA116A316DE00F2B564C32DFD790A4483E768,0.495272636,41,0,0,0,0,0.005180597,0,17,1.423207283,0,[],2,"['normal', 'normal']",1
com.gift.android,0.814304829,45,0.009958267,0,0,0,0.030376434,0,30,2.577708244,0,[],2,"['normal', 'normal']",1
com.gift.androidE1A0835B64ECE168725A8CCF9B8C39A743BB6FB8,0.78860569,45,0.009649515,0,0,0,0.016116858,0,30,2.375361919,0,[],2,"['normal', 'normal']",1
com.gigaiot.sasa.android,0.671952009,49,0.005004644,0,0,0,0.014987469,0,15,1.956228256,0,[],0,[],1
com.gigaiot.sasa.androidABE99C5FD2E9687674871328D1413C0E1245FA5A,1.052690506,51,0.005082369,0,0,0,0.014903545,0,24,2.31080699,0,[],0,[],1
com.giiso.jinantimes,0.667753696,54,0.004998684,0,0,0,0,0,26,1.751702547,0,[],2,"['normal', 'normal']",1
com.giiso.jinantimes9B0D06327E0D215A674FDF9C4F229D1B0B4BEFF3,0.591743708,48,0.009984255,0,0,0,0.004996538,0,24,1.482032776,0,[],2,"['normal', 'normal']",1
com.giiso.jinantimesE1F3C0924C3A9AA33EEEB548E54804CDAF69860D,0.648741245,54,0,0,0,0,0,0,17,1.202106237,0,[],2,"['normal', 'normal']",1
com.global.mt4.ftint,0.428601503,33,0,0,0,0,0.005002737,0,26,1.723272085,0,[],0,[],1
com.godwisdom,0.78962183,45,0.005012274,0,0,0,0.010385752,0,27,1.749927282,0,[],3,"['normal', 'normal', 'normal']",1
com.gold.nurse.goldnurse,1.102719069,46,0,0,0,0,0.009992123,0,21,1.538642883,0,[],2,"['normal', 'normal']",1
com.gomejr.icash,0.558721066,22,0.005106688,0,0,0,0.005110979,0,21,1.99389863,0,[],0,[],1
com.gomejr.icash0D0638A26CB3CF0A68787CEBC8F8426006AA36E8,0.493762016,20,0,0,0,0,0.005090714,0,21,1.901825428,0,[],0,[],1
com.gomejr.icash8694EDB714A9E281C4623CF674501C2C2FF6F9F5,0.627423286,20,0,0,0,0,0.010260105,0,22,2.043771505,0,[],0,[],1
com.gomejr.icashC7F04899451638195097D968B6292F0BECF023A3,0.535234213,20,0,0,0,0,0.010076284,0,21,1.921393633,0,[],0,[],1
com.gongzhongbgb,0.709895611,39,0,0,0,0,0.01523757,0,17,1.227607489,0,[],0,[],1
com.gosing.sweetchat,1.198007822,32,0,0,0,0,0.004994869,0,7,7.591238022,0,[],0,[],1
com.gosing.sweetchat1596FCBB1BC46D27DF67EDAF5B03A03160716798,1.293173075,31,0,0,0,0,0.004996777,0,7,1.699704409,0,[],0,[],1
com.gosing.sweetchat6D932456E9A56FC1514C5ADC162CC483C5FB379B,1.145222425,32,0,0,0,0,0.004996061,0,7,1.629396439,0,[],0,[],1
com.gov.cn,0.266016006,29,0,0,0,0,0,0,33,2.175389767,0,[],2,"['normal', 'normal']",1
com.gov.cn58D2D63CDF67CBD367AF71F281B4AC366D211E0D,0.301640987,15,0.00852704,0,0,0,0.002002001,0,4,0.25330925,0,[],0,[],1
com.gov.cnA74B293604BCC1FE95CCCFA0E1E3FA9525AF928F,0.350752592,13,0.003061771,0,0,0,0,0,4,0.259958982,0,[],0,[],1
com.grand.cleaner.henry.labs,32.38178682,75,0.905736208,33,31,2,1.639273882,1,10,0.743444204,0,[],1,['normal'],1
com.GrassEnumeratorDesign.lukoni,5.816265106,2,0.01089406,0,0,0,0.019610167,0,1,0.080647945,0,[],0,[],1
com.gs.toolmall,0.312552691,30,0,0,0,0,0.004999161,0,19,1.303158283,0,[],3,"['normal', 'normal', 'normal']",1
com.gs.toolmall18249B28B76A291F23B290F7B894D0252EAC3AF4,0.299704313,31,0,0,0,0,0.004996777,0,19,1.359199762,0,[],3,"['normal', 'normal', 'normal']",1
com.gshejri.poker.live,0.480178118,17,0.004996061,0,0,0,0,0,4,0.170506716,0,[],0,[],1
com.gstarmc.android,0.82378006,52,0.010505676,0,0,0,0.010330439,0,53,4.056015491,0,[],2,"['normal', 'normal']",1
com.guidefortime.faceguide861699A2CEA91B8FFDC020783A88D14792564F34,4.781832457,2,0.004998207,6,6,0,0.207057238,1,1,0.032876253,0,[],0,[],1
com.guidepro.bestzedgee,4.793201923,2,0.0049963,2,2,0,0.040838003,1,1,5.528383017,0,[],0,[],1
com.guidepro.bestzedgee2C828A9B865ECC8D4B11A11013161F775B079D08,4.700769424,2,0.004997253,2,2,0,0.029901981,1,1,0.070040703,0,[],0,[],1
com.guoshi.httpcanary,0.267807245,8,0,0,0,0,0.004996777,0,4,0.533436775,0,[],0,[],1
com.gwdang.app,0.463968277,43,0.00492382,0,0,0,0.009987116,0,38,2.509441137,0,[],3,"['normal', 'normal', 'normal']",1
com.gwdang.app8DE7940D940E30B3F3BDF56FB52C3D18BC7FE9C3,0.585344076,39,0.004996777,0,0,0,0.004995584,0,34,2.155990601,0,[],2,"['normal', 'normal']",1
com.gzhi.neatreader.r2.main,0.43970108,11,0,0,0,0,0.004999161,0,2,0.296880245,0,[],0,[],1
com.gzhi.neatreader.r2.main56BEC2E88F62D519058956F56A8E5C9D79562D05,0.302385569,11,0,0,0,0,0,0,2,0.279508829,0,[],0,[],1
com.gzhi.neatreader.r2.main815BBA3CA58DBBB60B3CAAA699AACA5EDB198C6B,0.348510981,12,0,0,0,0,0,0,2,0.286619663,0,[],0,[],1
com.gzhi.neatreader.r2.main944E6006F0EEAD1CB60C7324B24D7E219D94ADE5,0.300058365,11,0,0,0,0,0.004502773,0,2,0.271794796,0,[],0,[],1
com.gzhi.neatreader.r2.mainE6B3C02093DE527755C9F41EF5AF178C3E7C8B3D,0.425971985,11,0,0,0,0,0,0,2,0.29904604,0,[],0,[],1
com.haitoutech.wealth,0.505581617,9,0,0,0,0,0.004993916,0,2,0.341467619,0,[],0,[],1
com.hanweb.android.GXzw.activity,0.564063072,31,0.009987831,0,0,0,0.004986525,0,9,1.138571501,0,[],0,[],1
com.hanweb.ganfutong,1.113318682,37,0,0,0,0,0.010101557,0,11,1.319432735,0,[],0,[],1
com.happy.box.learn.how.to.draw.line,0.479835987,7,0,0,0,0,0,0,1,0.106675148,0,[],0,[],1
com.happy.box.learn.how.to.draw.line3EF55C7CC8F6C76A68EAB66A666C9B848C1ACAA8,0.504021883,7,0,0,0,0,0,0,1,0.091208935,0,[],0,[],1
com.happy.speed,0.576511383,15,0,0,0,0,0.002034664,0,1,0.270060301,0,[],0,[],1
com.harleystudio.tournamentsaga,1.13768816,8,0.010736942,0,0,0,0,0,5,0.201336622,0,[],0,[],1
com.have.fit.ii,1.18584609,31,0.005258799,0,0,0,0.04525876,0,7,1.38675189,0,[],0,[],1
com.have.fit.ii1E2061C95177D368289138442DE7B94DAB14CCAE,1.16648674,31,0.005099773,0,0,0,0.044867277,0,7,5.513656139,0,[],0,[],1
com.hawsoft.mobile.ocrtrans,0.578698158,16,0.004996777,0,0,0,0,0,3,0.501832247,0,[],0,[],1
com.hawsoft.mobile.ocrtrans52B8C6E660BCF775B236C98782444BB17961BAFF,0.267808199,11,0,0,0,0,0,0,1,0.283560276,0,[],0,[],1
com.hawsoft.mobile.speechtrans,0.325686455,11,0.004987001,0,0,0,0,0,2,0.268110991,0,[],0,[],1
com.hawsoft.mobile.speechtrans447BADB3D7BF232682864BC35771A5CA6C2D221C,0.278788328,11,0,0,0,0,0.004997015,0,2,0.263586044,0,[],0,[],1
com.hawsoft.mobile.speechtransA06BB3D1D53497E4B8B0F78C50255727A50DDFB8,0.275847197,11,0,0,0,0,0,0,2,0.252526045,0,[],0,[],1
com.hengshuokeji.kuaidashunfengche,0.647158623,33,0.003116846,0,0,0,0.002003193,0,10,0.954800129,0,[],0,[],1
com.hengshuokeji.kuaidishunfengche,0.69043684,33,0.005102873,0,0,0,0.004980326,0,10,1.072198153,0,[],0,[],1
com.hexagon.intriguingapp,1.686476946,51,0.005007744,0,0,0,0.014896393,0,29,2.093585968,0,[],0,[],1
com.hexiaoxiang.yuwen,1.204984426,30,0.005005121,0,0,0,0,0,31,1.625748396,0,[],2,"['normal', 'normal']",1
com.hexin.plat.android.HuaRongSecurity,0.597463369,29,0,0,0,0,0,0,5,1.67615819,0,[],0,[],1
com.hichip.campro,0.494600296,35,0.005113125,0,0,0,0.005029678,0,2,0.836438894,0,[],0,[],1
com.hichip.camproDB136C81C526E68AED6AFBACFFF595D92A025843,0.5013237,35,0.009992361,0,0,0,0.004995584,0,2,0.643098354,0,[],0,[],1
com.hima.android.en,0.344480753,13,0,0,0,0,0,0,8,0.475705624,0,[],2,"['normal', 'normal']",1
com.hipu.yidian,0.754703045,69,0.005019903,0,0,0,0.014965534,0,47,2.749289989,0,[],2,"['normal', 'normal']",1
com.hisw.gznews,0.677291393,59,0,0,0,0,0.004997253,0,25,1.712862253,0,[],2,"['normal', 'normal']",1
com.hiwan.kingoppro,0.661195755,27,0,0,0,0,0.004893064,0,10,0.594870329,0,[],0,[],1
com.hj.calssiobbtest1l,0.486919165,10,0,0,0,0,0,0,2,0.241872787,0,[],0,[],1
com.hkpacific.app,1.286331654,25,0.009575844,0,0,0,0.005049944,0,12,1.405244827,0,[],0,[],1
com.hkpacific.app711C2B5DBDEAEF8537F0780A818C66CE8EE3A367,1.215560436,25,0.005083084,0,0,0,0,0,12,1.169045925,0,[],0,[],1
com.hnjdzy.privacyalbum,0.456970453,20,0,0,0,0,0.004997969,0,11,0.871319771,0,[],0,[],1
com.hnjyou.fengniao,0.40526247,27,0.0049963,0,0,0,0.001566648,0,10,0.652343035,0,[],0,[],1
com.hoge.android.app.hljapp,0.938870668,51,0.003553867,0,0,0,0.005040407,0,30,1.852843285,0,[],2,"['normal', 'normal']",1
com.hongbeibang.app,0.472493887,32,0,0,0,0,0.005058527,0,28,1.593905926,0,[],0,[],1
com.hookupchatse.adultchat,0.419740915,11,0,0,0,0,0.004004717,0,1,0.489222765,0,[],0,[],1
com.hopeway.cam.hidvcam,4.070340872,35,0,0,0,0,0.009992599,0,15,1.190155983,0,[],0,[],1
com.hopeway.cam.hidvcam17706A1C99D2F008D533E135A03F7138890BD690,1.012819767,34,0.005322933,0,0,0,0.004999399,0,10,1.2168293,0,[],0,[],1
com.hopeway.cam.hidvcam1B1E8254F2A15A01BA25C7200B346959E63588C6,0.991819382,34,0.00500083,0,0,0,0.0049963,0,10,1.218658209,0,[],0,[],1
com.hopeway.cam.hidvcam1C107897606F7C4E6C0893A3703097BA0FD7F0FF,0.750375748,36,0.005395651,0,0,0,0.005129576,0,10,0.906943798,0,[],0,[],1
com.hopeway.cam.hidvcam338429E7F5716FE42FD8D4ACBDCA1196CECBF862,0.653530359,35,0,0,0,0,0.009684086,0,15,1.150836706,0,[],0,[],1
com.hopeway.cam.hidvcamB40A9F1389B9F1B43D4F447370ACE0D6E1D0F22C,0.660867453,35,0,0,0,0,0.005015612,0,15,1.057005644,0,[],0,[],1
com.hopeway.cam.kpeye,0.927101612,39,0,0,0,0,0.003094196,0,19,1.516593695,0,[],2,"['normal', 'normal']",1
com.hopeway.cam.kpeyeCF8C841BEDF6F03B68319F3B6B9C9B5A0B079540,0.395072699,37,0,0,0,0,0.004999638,0,12,0.939332008,0,[],0,[],1
com.hopeway.cam.magicsee,0.995481253,39,0,0,0,0,0.01064992,0,19,1.431709528,0,[],2,"['normal', 'normal']",1
com.hopeway.cam.magicsee85D8B7BF171A47650C639D943FB629D607939446,0.958424091,39,0.003003836,0,0,0,0.005000591,0,19,1.31819272,0,[],2,"['normal', 'normal']",1
com.theotino.chinadaily711C2B5DBDEAEF8537F0780A818C66CE8EE3A367,0.525238276,32,0,0,0,0,0.009168148,0,32,6.822595358,0,[],2,"['normal', 'normal']",1
com.hopeway.cam.newhope,0.755553484,38,0.01028204,0,0,0,0.00507617,0,10,0.998631001,0,[],0,[],1
com.hopeway.cam.newhope115C28D610841292B0DE361A6A3F2C4517D88375,0.979079247,34,0.004094839,0,0,0,0.005025864,0,10,1.201874495,0,[],0,[],1
com.hopeway.cam.newhope133DBD28C8CEEFFE714214B8E36D56242A45D4C5,0.942552567,34,0.005001545,0,0,0,0.005084991,0,10,1.209435701,0,[],0,[],1
com.hopeway.cam.newhope652DFF0B69E20497BC88BA1956C6F630C3A10FE5,0.652466536,35,0,0,0,0,0.005511999,0,15,1.038914442,0,[],0,[],1
com.hopeway.cam.newhope804F31C7BD5721281568A07C56406456F2E6E141,0.970061541,34,0.015054941,0,0,0,0.005023241,0,10,1.151497602,0,[],0,[],1
com.hopeway.cam.newhopeACC2E8047C16A0921941FE46F5227C8AB31E4C23,0.64145565,37,0,0,0,0,0.004994631,0,15,1.030528069,0,[],0,[],1
com.hopeway.cam.newhopeC4D8DDF71D0B124FDC1DF8A0F8A947D674B309E3,0.70511651,38,0.005009174,0,0,0,0.009991884,0,10,0.880616188,0,[],0,[],1
com.hopeway.cam.sqcom,0.527419806,42,0.005079269,0,0,0,0.005005598,0,23,5.005821466,0,[],2,"['normal', 'normal']",1
com.hotsingles.localhookup,0.403104544,11,0,0,0,0,0,0,1,0.492076397,0,[],0,[],1
com.hqbking.dvr,0.446065187,18,0,0,0,0,0.005102158,0,1,0.284478188,0,[],0,[],1
com.htwig.luvmehair,0.421478987,13,0,0,0,0,0,0,7,0.728971004,0,[],0,[],1
com.htwig.luvmehair15FB4CDB5F3EF9EB809FE66B6CD8CA68C869CAFA,0.371846437,13,0,0,0,0,0.004996061,0,7,0.616038799,0,[],0,[],1
com.htwig.luvmehair3D463A0F29240E082DB908640AE99D827EE37AD1,0.493054867,17,0,0,0,0,0.004997015,0,10,0.888812542,0,[],0,[],1
com.htwig.luvmehairCD433E7E9388480D471C4684B8AB7F62A7ED576B,0.464689255,17,0.005190611,0,0,0,0.005212307,0,10,0.862315655,0,[],0,[],1
com.huaai.chho,0.428587914,23,0,0,0,0,0.005106211,0,32,1.741914749,0,[],0,[],1
com.huaien.LiftCommemorate,0.33110404,44,0.004997015,0,0,0,0.005084038,0,22,1.605060101,0,[],2,"['normal', 'normal']",1
